"form_id","lexeme","cell","phon_form","orth_form","overabundance_tag","comment","source","POS"
"f7912","caaisx","real-t.pos.3.pl.mult","t a t o a: s χ a x","t a t o aa s x a j",,,"Moser_Marlett_2010","verb"
"f7913","caao","real-t.pos.3.sg.neut","t a: o","t aa o",,,"Moser_Marlett_2010","verb"
"f7914","caao","real-t.pos.3.sg.mult","t a: o t i m","t aa o t i m",,,"Moser_Marlett_2010","verb"
"f7915","caao","real-t.pos.3.sg.dist","t a: o t i m","t aa o t i m",,,"Moser_Marlett_2010","verb"
"f7916","caao","real-t.pos.3.pl.neut","t a: i t","t aa i t",,,"Moser_Marlett_2010","verb"
"f7917","caao","real-t.pos.3.pl.mult","t a: i t o ɬ k a","t aa i t o l c a",,,"Moser_Marlett_2010","verb"
"f7918","caapa","real-t.pos.3.sg.neut","t a: p a","t aa p a",,,"Moser_Marlett_2010","verb"
"f7919","caapa","real-t.pos.3.sg.mult","t a: p a t i m","t aa p a t i m",,,"Moser_Marlett_2010","verb"
"f7920","caapa","real-t.pos.3.sg.dist","t a: p a t i m","t aa p a t i m",,,"Moser_Marlett_2010","verb"
"f7921","caapa","real-t.pos.3.pl.neut","t a t o: p x o x","t a t oo p j o j",,,"Moser_Marlett_2010","verb"
"f7922","caapa","real-t.pos.3.pl.mult","t a t o: p x o x","t a t oo p j o j",,,"Moser_Marlett_2010","verb"
"f7923","caapxt","real-t.pos.3.sg.neut","t a: p χ t","t aa p x t",,,"Moser_Marlett_2010","verb"
